U+0148	ň	0xc5 0x88	LATIN SMALL LETTER N WITH CARON	LATIN SMALL LETTER N HACEK
U+0149	ŉ	0xc5 0x89	LATIN SMALL LETTER N PRECEDED BY APOSTROPHE	LATIN SMALL LETTER APOSTROPHE N
U+014A	Ŋ	0xc5 0x8a	LATIN CAPITAL LETTER ENG	
U+014B	ŋ	0xc5 0x8b	LATIN SMALL LETTER ENG	
U+014C	Ō	0xc5 0x8c	LATIN CAPITAL LETTER O WITH MACRON	LATIN CAPITAL LETTER O MACRON
U+014D	ō	0xc5 0x8d	LATIN SMALL LETTER O WITH MACRON	LATIN SMALL LETTER O MACRON
U+014E	Ŏ	0xc5 0x8e	LATIN CAPITAL LETTER O WITH BREVE	LATIN CAPITAL LETTER O BREVE
U+014F	ŏ	0xc5 0x8f	LATIN SMALL LETTER O WITH BREVE	LATIN SMALL LETTER O BREVE
U+0150	Ő	0xc5 0x90	LATIN CAPITAL LETTER O WITH DOUBLE ACUTE	LATIN CAPITAL LETTER O DOUBLE ACUTE
U+0151	ő	0xc5 0x91	LATIN SMALL LETTER O WITH DOUBLE ACUTE	LATIN SMALL LETTER O DOUBLE ACUTE
U+0152	Œ	0xc5 0x92	LATIN CAPITAL LIGATURE OE	LATIN CAPITAL LETTER O E
U+0153	œ	0xc5 0x93	LATIN SMALL LIGATURE OE	LATIN SMALL LETTER O E
U+0154	Ŕ	0xc5 0x94	LATIN CAPITAL LETTER R WITH ACUTE	LATIN CAPITAL LETTER R ACUTE
U+0155	ŕ	0xc5 0x95	LATIN SMALL LETTER R WITH ACUTE	LATIN SMALL LETTER R ACUTE
U+0156	Ŗ	0xc5 0x96	LATIN CAPITAL LETTER R WITH CEDILLA	LATIN CAPITAL LETTER R CEDILLA
U+0157	ŗ	0xc5 0x97	LATIN SMALL LETTER R WITH CEDILLA	LATIN SMALL LETTER R CEDILLA
U+0158	Ř	0xc5 0x98	LATIN CAPITAL LETTER R WITH CARON	LATIN CAPITAL LETTER R HACEK
U+0159	ř	0xc5 0x99	LATIN SMALL LETTER R WITH CARON	LATIN SMALL LETTER R HACEK
U+015A	Ś	0xc5 0x9a	LATIN CAPITAL LETTER S WITH ACUTE	LATIN CAPITAL LETTER S ACUTE
U+015B	ś	0xc5 0x9b	LATIN SMALL LETTER S WITH ACUTE	LATIN SMALL LETTER S ACUTE
U+015C	Ŝ	0xc5 0x9c	LATIN CAPITAL LETTER S WITH CIRCUMFLEX	LATIN CAPITAL LETTER S CIRCUMFLEX
U+015D	ŝ	0xc5 0x9d	LATIN SMALL LETTER S WITH CIRCUMFLEX	LATIN SMALL LETTER S CIRCUMFLEX
U+015E	Ş	0xc5 0x9e	LATIN CAPITAL LETTER S WITH CEDILLA	LATIN CAPITAL LETTER S CEDILLA
U+015F	ş	0xc5 0x9f	LATIN SMALL LETTER S WITH CEDILLA	LATIN SMALL LETTER S CEDILLA
U+0160	Š	0xc5 0xa0	LATIN CAPITAL LETTER S WITH CARON	LATIN CAPITAL LETTER S HACEK
U+0161	š	0xc5 0xa1	LATIN SMALL LETTER S WITH CARON	LATIN SMALL LETTER S HACEK
U+0162	Ţ	0xc5 0xa2	LATIN CAPITAL LETTER T WITH CEDILLA	LATIN CAPITAL LETTER T CEDILLA
U+0163	ţ	0xc5 0xa3	LATIN SMALL LETTER T WITH CEDILLA	LATIN SMALL LETTER T CEDILLA
U+0164	Ť	0xc5 0xa4	LATIN CAPITAL LETTER T WITH CARON	LATIN CAPITAL LETTER T HACEK
U+0165	ť	0xc5 0xa5	LATIN SMALL LETTER T WITH CARON	LATIN SMALL LETTER T HACEK
U+0166	Ŧ	0xc5 0xa6	LATIN CAPITAL LETTER T WITH STROKE	LATIN CAPITAL LETTER T BAR
U+0167	ŧ	0xc5 0xa7	LATIN SMALL LETTER T WITH STROKE	LATIN SMALL LETTER T BAR
U+0168	Ũ	0xc5 0xa8	LATIN CAPITAL LETTER U WITH TILDE	LATIN CAPITAL LETTER U TILDE
U+0169	ũ	0xc5 0xa9	LATIN SMALL LETTER U WITH TILDE	LATIN SMALL LETTER U TILDE
U+016A	Ū	0xc5 0xaa	LATIN CAPITAL LETTER U WITH MACRON	LATIN CAPITAL LETTER U MACRON
U+016B	ū	0xc5 0xab	LATIN SMALL LETTER U WITH MACRON	LATIN SMALL LETTER U MACRON
U+016C	Ŭ	0xc5 0xac	LATIN CAPITAL LETTER U WITH BREVE	LATIN CAPITAL LETTER U BREVE
U+016D	ŭ	0xc5 0xad	LATIN SMALL LETTER U WITH BREVE	LATIN SMALL LETTER U BREVE
U+016E	Ů	0xc5 0xae	LATIN CAPITAL LETTER U WITH RING ABOVE	LATIN CAPITAL LETTER U RING
U+016F	ů	0xc5 0xaf	LATIN SMALL LETTER U WITH RING ABOVE	LATIN SMALL LETTER U RING
U+0170	Ű	0xc5 0xb0	LATIN CAPITAL LETTER U WITH DOUBLE ACUTE	LATIN CAPITAL LETTER U DOUBLE ACUTE
U+0171	ű	0xc5 0xb1	LATIN SMALL LETTER U WITH DOUBLE ACUTE	LATIN SMALL LETTER U DOUBLE ACUTE
U+0172	Ų	0xc5 0xb2	LATIN CAPITAL LETTER U WITH OGONEK	LATIN CAPITAL LETTER U OGONEK
U+0173	ų	0xc5 0xb3	LATIN SMALL LETTER U WITH OGONEK	LATIN SMALL LETTER U OGONEK
U+0174	Ŵ	0xc5 0xb4	LATIN CAPITAL LETTER W WITH CIRCUMFLEX	LATIN CAPITAL LETTER W CIRCUMFLEX
U+0175	ŵ	0xc5 0xb5	LATIN SMALL LETTER W WITH CIRCUMFLEX	LATIN SMALL LETTER W CIRCUMFLEX
U+0176	Ŷ	0xc5 0xb6	LATIN CAPITAL LETTER Y WITH CIRCUMFLEX	LATIN CAPITAL LETTER Y CIRCUMFLEX
U+0177	ŷ	0xc5 0xb7	LATIN SMALL LETTER Y WITH CIRCUMFLEX	LATIN SMALL LETTER Y CIRCUMFLEX
U+0178	Ÿ	0xc5 0xb8	LATIN CAPITAL LETTER Y WITH DIAERESIS	LATIN CAPITAL LETTER Y DIAERESIS
U+0179	Ź	0xc5 0xb9	LATIN CAPITAL LETTER Z WITH ACUTE	LATIN CAPITAL LETTER Z ACUTE
U+017A	ź	0xc5 0xba	LATIN SMALL LETTER Z WITH ACUTE	LATIN SMALL LETTER Z ACUTE
U+017B	Ż	0xc5 0xbb	LATIN CAPITAL LETTER Z WITH DOT ABOVE	LATIN CAPITAL LETTER Z DOT
U+017C	ż	0xc5 0xbc	LATIN SMALL LETTER Z WITH DOT ABOVE	LATIN SMALL LETTER Z DOT
U+017D	Ž	0xc5 0xbd	LATIN CAPITAL LETTER Z WITH CARON	LATIN CAPITAL LETTER Z HACEK
U+017E	ž	0xc5 0xbe	LATIN SMALL LETTER Z WITH CARON	LATIN SMALL LETTER Z HACEK
U+017F	ſ	0xc5 0xbf	LATIN SMALL LETTER LONG S	
U+0180	ƀ	0xc6 0x80	LATIN SMALL LETTER B WITH STROKE	LATIN SMALL LETTER B BAR
U+0181	Ɓ	0xc6 0x81	LATIN CAPITAL LETTER B WITH HOOK	LATIN CAPITAL LETTER B HOOK
U+0182	Ƃ	0xc6 0x82	LATIN CAPITAL LETTER B WITH TOPBAR	LATIN CAPITAL LETTER B TOPBAR
U+0183	ƃ	0xc6 0x83	LATIN SMALL LETTER B WITH TOPBAR	LATIN SMALL LETTER B TOPBAR
U+0184	Ƅ	0xc6 0x84	LATIN CAPITAL LETTER TONE SIX	
U+0185	ƅ	0xc6 0x85	LATIN SMALL LETTER TONE SIX	
U+0186	Ɔ	0xc6 0x86	LATIN CAPITAL LETTER OPEN O	
U+0187	Ƈ	0xc6 0x87	LATIN CAPITAL LETTER C WITH HOOK	LATIN CAPITAL LETTER C HOOK
U+0188	ƈ	0xc6 0x88	LATIN SMALL LETTER C WITH HOOK	LATIN SMALL LETTER C HOOK
U+0189	Ɖ	0xc6 0x89	LATIN CAPITAL LETTER AFRICAN D	
U+018A	Ɗ	0xc6 0x8a	LATIN CAPITAL LETTER D WITH HOOK	LATIN CAPITAL LETTER D HOOK
U+018B	Ƌ	0xc6 0x8b	LATIN CAPITAL LETTER D WITH TOPBAR	LATIN CAPITAL LETTER D TOPBAR
U+018C	ƌ	0xc6 0x8c	LATIN SMALL LETTER D WITH TOPBAR	LATIN SMALL LETTER D TOPBAR
U+018D	ƍ	0xc6 0x8d	LATIN SMALL LETTER TURNED DELTA	
U+018E	Ǝ	0xc6 0x8e	LATIN CAPITAL LETTER REVERSED E	LATIN CAPITAL LETTER TURNED E
U+018F	Ə	0xc6 0x8f	LATIN CAPITAL LETTER SCHWA	
U+0190	Ɛ	0xc6 0x90	LATIN CAPITAL LETTER OPEN E	LATIN CAPITAL LETTER EPSILON
U+0191	Ƒ	0xc6 0x91	LATIN CAPITAL LETTER F WITH HOOK	LATIN CAPITAL LETTER F HOOK
U+0192	ƒ	0xc6 0x92	LATIN SMALL LETTER F WITH HOOK	LATIN SMALL LETTER SCRIPT F
U+0193	Ɠ	0xc6 0x93	LATIN CAPITAL LETTER G WITH HOOK	LATIN CAPITAL LETTER G HOOK
U+0194	Ɣ	0xc6 0x94	LATIN CAPITAL LETTER GAMMA	
U+0195	ƕ	0xc6 0x95	LATIN SMALL LETTER HV	LATIN SMALL LETTER H V
U+0196	Ɩ	0xc6 0x96	LATIN CAPITAL LETTER IOTA	
U+0197	Ɨ	0xc6 0x97	LATIN CAPITAL LETTER I WITH STROKE	LATIN CAPITAL LETTER BARRED I
U+0198	Ƙ	0xc6 0x98	LATIN CAPITAL LETTER K WITH HOOK	LATIN CAPITAL LETTER K HOOK
U+0199	ƙ	0xc6 0x99	LATIN SMALL LETTER K WITH HOOK	LATIN SMALL LETTER K HOOK
U+019A	ƚ	0xc6 0x9a	LATIN SMALL LETTER L WITH BAR	LATIN SMALL LETTER BARRED L
U+019B	ƛ	0xc6 0x9b	LATIN SMALL LETTER LAMBDA WITH STROKE	LATIN SMALL LETTER BARRED LAMBDA
U+019C	Ɯ	0xc6 0x9c	LATIN CAPITAL LETTER TURNED M	
U+019D	Ɲ	0xc6 0x9d	LATIN CAPITAL LETTER N WITH LEFT HOOK	LATIN CAPITAL LETTER N HOOK
U+019E	ƞ	0xc6 0x9e	LATIN SMALL LETTER N WITH LONG RIGHT LEG	
U+019F	Ɵ	0xc6 0x9f	LATIN CAPITAL LETTER O WITH MIDDLE TILDE	LATIN CAPITAL LETTER BARRED O
U+01A0	Ơ	0xc6 0xa0	LATIN CAPITAL LETTER O WITH HORN	LATIN CAPITAL LETTER O HORN
U+01A1	ơ	0xc6 0xa1	LATIN SMALL LETTER O WITH HORN	LATIN SMALL LETTER O HORN
U+01A2	Ƣ	0xc6 0xa2	LATIN CAPITAL LETTER OI	LATIN CAPITAL LETTER O I
U+01A3	ƣ	0xc6 0xa3	LATIN SMALL LETTER OI	LATIN SMALL LETTER O I
U+01A4	Ƥ	0xc6 0xa4	LATIN CAPITAL LETTER P WITH HOOK	LATIN CAPITAL LETTER P HOOK
U+01A5	ƥ	0xc6 0xa5	LATIN SMALL LETTER P WITH HOOK	LATIN SMALL LETTER P HOOK
U+01A6	Ʀ	0xc6 0xa6	LATIN LETTER YR	LATIN LETTER Y R
U+01A7	Ƨ	0xc6 0xa7	LATIN CAPITAL LETTER TONE TWO	
U+01A8	ƨ	0xc6 0xa8	LATIN SMALL LETTER TONE TWO	
U+01A9	Ʃ	0xc6 0xa9	LATIN CAPITAL LETTER ESH	
U+01AA	ƪ	0xc6 0xaa	LATIN LETTER REVERSED ESH LOOP	
U+01AB	ƫ	0xc6 0xab	LATIN SMALL LETTER T WITH PALATAL HOOK	LATIN SMALL LETTER T PALATAL HOOK
U+01AC	Ƭ	0xc6 0xac	LATIN CAPITAL LETTER T WITH HOOK	LATIN CAPITAL LETTER T HOOK
U+01AD	ƭ	0xc6 0xad	LATIN SMALL LETTER T WITH HOOK	LATIN SMALL LETTER T HOOK
U+01AE	Ʈ	0xc6 0xae	LATIN CAPITAL LETTER T WITH RETROFLEX HOOK	LATIN CAPITAL LETTER T RETROFLEX HOOK
U+01AF	Ư	0xc6 0xaf	LATIN CAPITAL LETTER U WITH HORN	LATIN CAPITAL LETTER U HORN
U+01B0	ư	0xc6 0xb0	LATIN SMALL LETTER U WITH HORN	LATIN SMALL LETTER U HORN
U+01B1	Ʊ	0xc6 0xb1	LATIN CAPITAL LETTER UPSILON	
U+01B2	Ʋ	0xc6 0xb2	LATIN CAPITAL LETTER V WITH HOOK	LATIN CAPITAL LETTER SCRIPT V
U+01B3	Ƴ	0xc6 0xb3	LATIN CAPITAL LETTER Y WITH HOOK	LATIN CAPITAL LETTER Y HOOK
U+01B4	ƴ	0xc6 0xb4	LATIN SMALL LETTER Y WITH HOOK	LATIN SMALL LETTER Y HOOK
U+01B5	Ƶ	0xc6 0xb5	LATIN CAPITAL LETTER Z WITH STROKE	LATIN CAPITAL LETTER Z BAR
U+01B6	ƶ	0xc6 0xb6	LATIN SMALL LETTER Z WITH STROKE	LATIN SMALL LETTER Z BAR
U+01B7	Ʒ	0xc6 0xb7	LATIN CAPITAL LETTER EZH	LATIN CAPITAL LETTER YOGH
U+01B8	Ƹ	0xc6 0xb8	LATIN CAPITAL LETTER EZH REVERSED	LATIN CAPITAL LETTER REVERSED YOGH
U+01B9	ƹ	0xc6 0xb9	LATIN SMALL LETTER EZH REVERSED	LATIN SMALL LETTER REVERSED YOGH
U+01BA	ƺ	0xc6 0xba	LATIN SMALL LETTER EZH WITH TAIL	LATIN SMALL LETTER YOGH WITH TAIL
U+01BB	ƻ	0xc6 0xbb	LATIN LETTER TWO WITH STROKE	LATIN LETTER TWO BAR
U+01BC	Ƽ	0xc6 0xbc	LATIN CAPITAL LETTER TONE FIVE	
U+01BD	ƽ	0xc6 0xbd	LATIN SMALL LETTER TONE FIVE	
U+01BE	ƾ	0xc6 0xbe	LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE	LATIN LETTER INVERTED GLOTTAL STOP BAR
U+01BF	ƿ	0xc6 0xbf	LATIN LETTER WYNN	
U+01C0	ǀ	0xc7 0x80	LATIN LETTER DENTAL CLICK	LATIN LETTER PIPE
U+01C1	ǁ	0xc7 0x81	LATIN LETTER LATERAL CLICK	LATIN LETTER DOUBLE PIPE
U+01C2	ǂ	0xc7 0x82	LATIN LETTER ALVEOLAR CLICK	LATIN LETTER PIPE DOUBLE BAR
U+01C3	ǃ	0xc7 0x83	LATIN LETTER RETROFLEX CLICK	LATIN LETTER EXCLAMATION MARK
U+01C4	Ǆ	0xc7 0x84	LATIN CAPITAL LETTER DZ WITH CARON	LATIN CAPITAL LETTER D Z HACEK
U+01C5	ǅ	0xc7 0x85	LATIN CAPITAL LETTER D WITH SMALL LETTER Z WITH CARON	LATIN LETTER CAPITAL D SMALL Z HACEK
U+01C6	ǆ	0xc7 0x86	LATIN SMALL LETTER DZ WITH CARON	LATIN SMALL LETTER D Z HACEK
U+01C7	Ǉ	0xc7 0x87	LATIN CAPITAL LETTER LJ	LATIN CAPITAL LETTER L J
U+01C8	ǈ	0xc7 0x88	LATIN CAPITAL LETTER L WITH SMALL LETTER J	LATIN LETTER CAPITAL L SMALL J
U+01C9	ǉ	0xc7 0x89	LATIN SMALL LETTER LJ	LATIN SMALL LETTER L J
U+01CA	Ǌ	0xc7 0x8a	LATIN CAPITAL LETTER NJ	LATIN CAPITAL LETTER N J
U+01CB	ǋ	0xc7 0x8b	LATIN CAPITAL LETTER N WITH SMALL LETTER J	LATIN LETTER CAPITAL N SMALL J
U+01CC	ǌ	0xc7 0x8c	LATIN SMALL LETTER NJ	LATIN SMALL LETTER N J
U+01CD	Ǎ	0xc7 0x8d	LATIN CAPITAL LETTER A WITH CARON	LATIN CAPITAL LETTER A HACEK
U+01CE	ǎ	0xc7 0x8e	LATIN SMALL LETTER A WITH CARON	LATIN SMALL LETTER A HACEK
U+01CF	Ǐ	0xc7 0x8f	LATIN CAPITAL LETTER I WITH CARON	LATIN CAPITAL LETTER I HACEK
U+01D0	ǐ	0xc7 0x90	LATIN SMALL LETTER I WITH CARON	LATIN SMALL LETTER I HACEK
U+01D1	Ǒ	0xc7 0x91	LATIN CAPITAL LETTER O WITH CARON	LATIN CAPITAL LETTER O HACEK
U+01D2	ǒ	0xc7 0x92	LATIN SMALL LETTER O WITH CARON	LATIN SMALL LETTER O HACEK
U+01D3	Ǔ	0xc7 0x93	LATIN CAPITAL LETTER U WITH CARON	LATIN CAPITAL LETTER U HACEK
U+01D4	ǔ	0xc7 0x94	LATIN SMALL LETTER U WITH CARON	LATIN SMALL LETTER U HACEK
U+01D5	Ǖ	0xc7 0x95	LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON	LATIN CAPITAL LETTER U DIAERESIS MACRON
U+01D6	ǖ	0xc7 0x96	LATIN SMALL LETTER U WITH DIAERESIS AND MACRON	LATIN SMALL LETTER U DIAERESIS MACRON
U+01D7	Ǘ	0xc7 0x97	LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE	LATIN CAPITAL LETTER U DIAERESIS ACUTE
U+01D8	ǘ	0xc7 0x98	LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE	LATIN SMALL LETTER U DIAERESIS ACUTE
U+01D9	Ǚ	0xc7 0x99	LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON	LATIN CAPITAL LETTER U DIAERESIS HACEK
U+01DA	ǚ	0xc7 0x9a	LATIN SMALL LETTER U WITH DIAERESIS AND CARON	LATIN SMALL LETTER U DIAERESIS HACEK
U+01DB	Ǜ	0xc7 0x9b	LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE	LATIN CAPITAL LETTER U DIAERESIS GRAVE
U+01DC	ǜ	0xc7 0x9c	LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE	LATIN SMALL LETTER U DIAERESIS GRAVE
U+01DD	ǝ	0xc7 0x9d	LATIN SMALL LETTER TURNED E	
U+01DE	Ǟ	0xc7 0x9e	LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON	LATIN CAPITAL LETTER A DIAERESIS MACRON
U+01DF	ǟ	0xc7 0x9f	LATIN SMALL LETTER A WITH DIAERESIS AND MACRON	LATIN SMALL LETTER A DIAERESIS MACRON
U+01E0	Ǡ	0xc7 0xa0	LATIN CAPITAL LETTER A WITH DOT ABOVE AND MACRON	LATIN CAPITAL LETTER A DOT MACRON
U+01E1	ǡ	0xc7 0xa1	LATIN SMALL LETTER A WITH DOT ABOVE AND MACRON	LATIN SMALL LETTER A DOT MACRON
U+01E2	Ǣ	0xc7 0xa2	LATIN CAPITAL LETTER AE WITH MACRON	LATIN CAPITAL LETTER A E MACRON
U+01E3	ǣ	0xc7 0xa3	LATIN SMALL LETTER AE WITH MACRON	LATIN SMALL LETTER A E MACRON
U+01E4	Ǥ	0xc7 0xa4	LATIN CAPITAL LETTER G WITH STROKE	LATIN CAPITAL LETTER G BAR
U+01E5	ǥ	0xc7 0xa5	LATIN SMALL LETTER G WITH STROKE	LATIN SMALL LETTER G BAR
U+01E6	Ǧ	0xc7 0xa6	LATIN CAPITAL LETTER G WITH CARON	LATIN CAPITAL LETTER G HACEK
U+01E7	ǧ	0xc7 0xa7	LATIN SMALL LETTER G WITH CARON	LATIN SMALL LETTER G HACEK
U+01E8	Ǩ	0xc7 0xa8	LATIN CAPITAL LETTER K WITH CARON	LATIN CAPITAL LETTER K HACEK
U+01E9	ǩ	0xc7 0xa9	LATIN SMALL LETTER K WITH CARON	LATIN SMALL LETTER K HACEK
U+01EA	Ǫ	0xc7 0xaa	LATIN CAPITAL LETTER O WITH OGONEK	LATIN CAPITAL LETTER O OGONEK
U+01EB	ǫ	0xc7 0xab	LATIN SMALL LETTER O WITH OGONEK	LATIN SMALL LETTER O OGONEK
U+01EC	Ǭ	0xc7 0xac	LATIN CAPITAL LETTER O WITH OGONEK AND MACRON	LATIN CAPITAL LETTER O OGONEK MACRON
U+01ED	ǭ	0xc7 0xad	LATIN SMALL LETTER O WITH OGONEK AND MACRON	LATIN SMALL LETTER O OGONEK MACRON
U+01EE	Ǯ	0xc7 0xae	LATIN CAPITAL LETTER EZH WITH CARON	LATIN CAPITAL LETTER YOGH HACEK
U+01EF	ǯ	0xc7 0xaf	LATIN SMALL LETTER EZH WITH CARON	LATIN SMALL LETTER YOGH HACEK
U+01F0	ǰ	0xc7 0xb0	LATIN SMALL LETTER J WITH CARON	LATIN SMALL LETTER J HACEK
U+01F1	Ǳ	0xc7 0xb1	LATIN CAPITAL LETTER DZ	
U+01F2	ǲ	0xc7 0xb2	LATIN CAPITAL LETTER D WITH SMALL LETTER Z	
U+01F3	ǳ	0xc7 0xb3	LATIN SMALL LETTER DZ	
U+01F4	Ǵ	0xc7 0xb4	LATIN CAPITAL LETTER G WITH ACUTE	
U+01F5	ǵ	0xc7 0xb5	LATIN SMALL LETTER G WITH ACUTE	
U+01F6	Ƕ	0xc7 0xb6	LATIN CAPITAL LETTER HWAIR	
U+01F7	Ƿ	0xc7 0xb7	LATIN CAPITAL LETTER WYNN	
U+01F8	Ǹ	0xc7 0xb8	LATIN CAPITAL LETTER N WITH GRAVE	
U+01F9	ǹ	0xc7 0xb9	LATIN SMALL LETTER N WITH GRAVE	
U+01FA	Ǻ	0xc7 0xba	LATIN CAPITAL LETTER A WITH RING ABOVE AND ACUTE	
U+01FB	ǻ	0xc7 0xbb	LATIN SMALL LETTER A WITH RING ABOVE AND ACUTE	
U+01FC	Ǽ	0xc7 0xbc	LATIN CAPITAL LETTER AE WITH ACUTE	
U+01FD	ǽ	0xc7 0xbd	LATIN SMALL LETTER AE WITH ACUTE	
U+01FE	Ǿ	0xc7 0xbe	LATIN CAPITAL LETTER O WITH STROKE AND ACUTE	
U+01FF	ǿ	0xc7 0xbf	LATIN SMALL LETTER O WITH STROKE AND ACUTE	
U+0200	Ȁ	0xc8 0x80	LATIN CAPITAL LETTER A WITH DOUBLE GRAVE	
U+0201	ȁ	0xc8 0x81	LATIN SMALL LETTER A WITH DOUBLE GRAVE	
U+0202	Ȃ	0xc8 0x82	LATIN CAPITAL LETTER A WITH INVERTED BREVE	
U+0203	ȃ	0xc8 0x83	LATIN SMALL LETTER A WITH INVERTED BREVE	
U+0204	Ȅ	0xc8 0x84	LATIN CAPITAL LETTER E WITH DOUBLE GRAVE	
U+0205	ȅ	0xc8 0x85	LATIN SMALL LETTER E WITH DOUBLE GRAVE	
U+0206	Ȇ	0xc8 0x86	LATIN CAPITAL LETTER E WITH INVERTED BREVE	
U+0207	ȇ	0xc8 0x87	LATIN SMALL LETTER E WITH INVERTED BREVE	
U+0208	Ȉ	0xc8 0x88	LATIN CAPITAL LETTER I WITH DOUBLE GRAVE	
U+0209	ȉ	0xc8 0x89	LATIN SMALL LETTER I WITH DOUBLE GRAVE	
U+020A	Ȋ	0xc8 0x8a	LATIN CAPITAL LETTER I WITH INVERTED BREVE	
U+020B	ȋ	0xc8 0x8b	LATIN SMALL LETTER I WITH INVERTED BREVE	
U+020C	Ȍ	0xc8 0x8c	LATIN CAPITAL LETTER O WITH DOUBLE GRAVE	
U+020D	ȍ	0xc8 0x8d	LATIN SMALL LETTER O WITH DOUBLE GRAVE	
U+020E	Ȏ	0xc8 0x8e	LATIN CAPITAL LETTER O WITH INVERTED BREVE	
U+020F	ȏ	0xc8 0x8f	LATIN SMALL LETTER O WITH INVERTED BREVE	
U+0210	Ȑ	0xc8 0x90	LATIN CAPITAL LETTER R WITH DOUBLE GRAVE	
U+0211	ȑ	0xc8 0x91	LATIN SMALL LETTER R WITH DOUBLE GRAVE	
U+0212	Ȓ	0xc8 0x92	LATIN CAPITAL LETTER R WITH INVERTED BREVE	
U+0213	ȓ	0xc8 0x93	LATIN SMALL LETTER R WITH INVERTED BREVE	
U+0214	Ȕ	0xc8 0x94	LATIN CAPITAL LETTER U WITH DOUBLE GRAVE	
U+0215	ȕ	0xc8 0x95	LATIN SMALL LETTER U WITH DOUBLE GRAVE	
U+0216	Ȗ	0xc8 0x96	LATIN CAPITAL LETTER U WITH INVERTED BREVE	
U+0217	ȗ	0xc8 0x97	LATIN SMALL LETTER U WITH INVERTED BREVE	
U+0218	Ș	0xc8 0x98	LATIN CAPITAL LETTER S WITH COMMA BELOW	
U+0219	ș	0xc8 0x99	LATIN SMALL LETTER S WITH COMMA BELOW	
U+021A	Ț	0xc8 0x9a	LATIN CAPITAL LETTER T WITH COMMA BELOW	
U+021B	ț	0xc8 0x9b	LATIN SMALL LETTER T WITH COMMA BELOW	
U+021C	Ȝ	0xc8 0x9c	LATIN CAPITAL LETTER YOGH	
U+021D	ȝ	0xc8 0x9d	LATIN SMALL LETTER YOGH	
U+021E	Ȟ	0xc8 0x9e	LATIN CAPITAL LETTER H WITH CARON	
U+021F	ȟ	0xc8 0x9f	LATIN SMALL LETTER H WITH CARON	
U+0220	Ƞ	0xc8 0xa0	LATIN CAPITAL LETTER N WITH LONG RIGHT LEG	
U+0221	ȡ	0xc8 0xa1	LATIN SMALL LETTER D WITH CURL	
U+0222	Ȣ	0xc8 0xa2	LATIN CAPITAL LETTER OU	
U+0223	ȣ	0xc8 0xa3	LATIN SMALL LETTER OU	
U+0224	Ȥ	0xc8 0xa4	LATIN CAPITAL LETTER Z WITH HOOK	
U+0225	ȥ	0xc8 0xa5	LATIN SMALL LETTER Z WITH HOOK	
U+0226	Ȧ	0xc8 0xa6	LATIN CAPITAL LETTER A WITH DOT ABOVE	
U+0227	ȧ	0xc8 0xa7	LATIN SMALL LETTER A WITH DOT ABOVE	
U+0228	Ȩ	0xc8 0xa8	LATIN CAPITAL LETTER E WITH CEDILLA	
U+0229	ȩ	0xc8 0xa9	LATIN SMALL LETTER E WITH CEDILLA	
U+022A	Ȫ	0xc8 0xaa	LATIN CAPITAL LETTER O WITH DIAERESIS AND MACRON	
U+022B	ȫ	0xc8 0xab	LATIN SMALL LETTER O WITH DIAERESIS AND MACRON	
U+022C	Ȭ	0xc8 0xac	LATIN CAPITAL LETTER O WITH TILDE AND MACRON	
U+022D	ȭ	0xc8 0xad	LATIN SMALL LETTER O WITH TILDE AND MACRON	
U+022E	Ȯ	0xc8 0xae	LATIN CAPITAL LETTER O WITH DOT ABOVE	
U+022F	ȯ	0xc8 0xaf	LATIN SMALL LETTER O WITH DOT ABOVE	
U+0230	Ȱ	0xc8 0xb0	LATIN CAPITAL LETTER O WITH DOT ABOVE AND MACRON	
U+0231	ȱ	0xc8 0xb1	LATIN SMALL LETTER O WITH DOT ABOVE AND MACRON	
U+0232	Ȳ	0xc8 0xb2	LATIN CAPITAL LETTER Y WITH MACRON	
U+0233	ȳ	0xc8 0xb3	LATIN SMALL LETTER Y WITH MACRON	
U+0234	ȴ	0xc8 0xb4	LATIN SMALL LETTER L WITH CURL	
U+0235	ȵ	0xc8 0xb5	LATIN SMALL LETTER N WITH CURL	
U+0236	ȶ	0xc8 0xb6	LATIN SMALL LETTER T WITH CURL	
U+0237	ȷ	0xc8 0xb7	LATIN SMALL LETTER DOTLESS J	
U+0238	ȸ	0xc8 0xb8	LATIN SMALL LETTER DB DIGRAPH	
U+0239	ȹ	0xc8 0xb9	LATIN SMALL LETTER QP DIGRAPH	
U+023A	Ⱥ	0xc8 0xba	LATIN CAPITAL LETTER A WITH STROKE	
U+023B	Ȼ	0xc8 0xbb	LATIN CAPITAL LETTER C WITH STROKE	
U+023C	ȼ	0xc8 0xbc	LATIN SMALL LETTER C WITH STROKE	
U+023D	Ƚ	0xc8 0xbd	LATIN CAPITAL LETTER L WITH BAR	
U+023E	Ⱦ	0xc8 0xbe	LATIN CAPITAL LETTER T WITH DIAGONAL STROKE	
U+023F	ȿ	0xc8 0xbf	LATIN SMALL LETTER S WITH SWASH TAIL	
